Age,MonthlyCharge,Bandwidth_GB_Year,Tenure,Churn
32,220.161527,1244.296865,4.5686826410000005,Yes
47,139.965008,1162.332926,6.085030507000001,Yes
66,159.951231,577.1157824000001,2.730250735,No
70,184.949594,1442.9748769999999,8.574901206,Yes
41,252.63780699999998,1577.208717,9.743201772,Yes
59,112.455141,886.9398743999999,9.482919033,No
46,179.97935800000002,1065.0644300000001,8.447988841,No
70,202.443347,951.886985,6.365998533,No
89,197.472533,1404.435534,7.251397592000001,No
75,255.155493,1925.9117219999998,14.64011644,Yes
26,174.976769,1805.0112980000001,11.71637124,Yes
25,169.992756,700.7343179,4.13273503,No
84,192.44043200000002,513.237305,2.887429547,Yes
69,182.460772,717.3876564,3.303030246,No
31,139.965008,1313.492851,5.15825129,No
76,137.461553,819.4195268999999,3.2375602339999996,Yes
75,217.472533,882.1160656,2.7331092339999996,Yes
74,210.138,724.7803356000001,3.180102025,Yes
49,104.964303,1829.270014,15.85983755,No
47,262.610632,1668.1991189999999,11.73724209,Yes
20,152.488401,1124.353152,7.006240694,Yes
26,174.974431,1316.239744,5.562130367000001,Yes
72,220.11851600000003,1637.201426,14.53027663,No
41,162.452604,951.8524405999999,5.905906389,No
26,184.96103300000001,1248.097652,3.260462654,Yes
55,217.48397200000002,2220.255405,18.91276578,No
46,220.11851600000003,1669.202417,14.25617986,No
87,187.642236,990.0555075999999,7.983887266,Yes
39,174.96176599999998,967.9819136,5.969967132000001,No
81,252.63780699999998,2190.259876,19.95277818,Yes
83,130.024412,1445.7527810000001,14.85781115,No
50,162.48269399999998,528.6553088000001,2.600063739,Yes
87,182.46760700000002,1296.481055,11.92299244,Yes
76,139.93491799999998,1195.3930369999998,5.972864167000001,No
25,200.165175,1700.121992,10.87555535,Yes
34,202.682861,2120.673828,16.00330155,Yes
46,159.951231,1238.421347,12.63074989,No
73,149.948316,847.110799,8.494439199999999,No
57,149.959755,1112.9371019999999,8.044444101,Yes
58,137.469817,1623.045026,12.07358377,No
70,187.656013,1479.7301810000001,10.21634248,Yes
53,164.98529299999998,2144.7350239999996,15.50354683,Yes
31,159.965008,1522.2895119999998,13.88004531,Yes
38,172.462354,1974.7800539999998,19.48900163,No
26,204.949594,1261.177198,10.01771765,Yes
44,147.47384399999999,939.7181324,7.34059599,No
66,162.471255,1357.062854,12.64742067,Yes
58,119.95683999999999,1456.887443,8.850426838999999,No
51,207.609354,937.5863866000001,3.701557118,Yes
34,194.999168,830.1193011,2.976033785,No
87,174.975543,737.8564607999999,5.522376826,No
67,240.11486800000003,1781.8548620000001,15.64596698,Yes
59,240.11486800000003,2464.5774890000002,23.00764441,Yes
23,139.98300600000002,2392.203409,17.24924155,No
42,240.11486800000003,1664.19271,13.01107597,Yes
24,209.993134,1433.616898,5.1040822089999995,Yes
81,147.45641899999998,823.4933242999999,3.5214999239999996,No
78,107.49576599999999,1468.3574210000002,8.08137067,No
51,152.50217800000001,590.7765801,1.875430489,Yes
70,79.978861,418.62068849999997,5.587484456,No
87,142.48269399999998,1181.9918460000001,7.007695148,No
46,117.439154,733.4036934,1.408375942,No
56,220.132293,1719.173387,11.64983735,Yes
44,152.45551899999998,1205.956363,2.964559883,Yes
33,174.96176599999998,1261.0327630000002,10.25635754,No
19,202.443347,741.7766988,3.892407013,Yes
31,210.12704,932.6084358999999,3.2269967110000004,Yes
34,139.97923899999998,1708.614019,15.87685513,No
43,139.965008,1363.5860300000002,5.874064017,No
82,137.439154,472.10570189999993,3.7563592760000004,No
36,102.474625,558.2340556,2.905283283,No
48,252.63780699999998,815.194738,1.474810061,Yes
52,194.999168,2007.3036170000003,18.56165869,Yes
35,242.61063199999998,2088.48083,12.39088509,Yes
83,127.458638,1430.761492,14.17192333,No
20,129.976324,822.3008694,3.86023041,No
25,240.11486800000003,2059.2009980000003,17.72593456,Yes
88,174.975543,617.542543,3.0430631669999997,No
54,169.944668,758.4775985,5.827112819,No
46,162.511928,894.6733856000001,4.648958177,Yes
75,119.95683999999999,1639.898269,11.96274778,No
66,137.439154,710.7541633,4.525864256,No
51,207.46728000000002,1092.226042,8.038308899,No
81,149.974105,757.0097075,1.416592892,No
75,225.178625,2301.8507210000002,19.83504645,No
54,232.63780699999998,2401.406545,15.85002222,Yes
73,117.47203600000002,1535.788894,15.94935291,No
53,137.469817,1536.589816,11.94550648,No
33,220.132293,2153.778421,16.03360405,No
41,124.960655,2409.195918,21.29342532,No
59,199.990219,1342.862457,4.95598008,No
23,159.947583,1046.054674,2.73951266,Yes
32,245.145743,1204.479468,4.973046104,Yes
51,255.155493,1616.908193,10.28430068,Yes
46,134.950905,345.0099528,2.581692044,No
37,159.947583,1427.088655,6.945736396,Yes
53,139.987503,1452.334634,9.999416271,No
62,179.947583,795.4957357999999,6.035737465,Yes
57,127.473844,1333.894229,9.004964377,No
80,232.63780699999998,1402.20491,5.071456681,Yes
43,195.006206,1447.196935,12.02106494,Yes
35,267.642733,1662.510936,5.049303717,Yes
63,149.959755,1707.641161,18.17247008,No
63,220.11486800000003,2181.752793,15.31997698,Yes
27,157.48359399999998,1575.683555,16.0708543,No
19,127.474951,1029.489242,7.873371451000001,No
40,139.98157700000002,2370.184448,23.62866494,No
42,255.133571,3309.919373,25.863456600000003,Yes
40,194.966286,1623.273925,9.405224809,Yes
72,179.96558100000001,1146.1999210000001,12.84490034,No
61,174.976769,2229.268031,16.59325254,Yes
71,187.609354,2512.36494,20.35456039,No
68,169.937833,1297.388488,12.00925702,No
88,115.00206100000001,283.39178,2.861423443,No
64,152.462354,1947.7853,14.20349453,Yes
63,207.609354,849.1972541000001,4.98152586,Yes
53,147.50307800000002,2131.3598269999998,23.12150846,No
41,200.118516,1464.035068,6.307178205,No
63,137.497825,1381.538548,12.73622643,No
56,134.98013899999998,1248.626874,12.00466914,No
27,147.442069,558.3751762,2.243757398,No
47,197.49445500000002,676.2178659,1.5833947019999999,No
42,162.529926,1641.9386960000002,14.23487852,No
72,210.151777,1811.964373,15.28108311,Yes
58,159.96558100000001,1066.6325550000001,4.135827839,Yes
33,190.173699,1514.131966,9.740709475,Yes
87,202.649979,1189.549671,1.213704886,Yes
34,134.950905,1114.020282,11.86252419,No
76,142.500692,1078.291303,2.416685985,No
38,114.99756399999998,854.2977548,6.73327535,No
47,232.62402999999998,1489.077486,6.549035393,Yes
84,242.62805699999998,1649.312808,10.57197066,Yes
19,202.443347,905.1959227,3.3797565689999995,Yes
87,124.99353700000002,684.6318529,8.959047529,No
75,174.976769,1662.533055,10.23679934,No
37,225.145743,2436.57146,14.96503088,Yes
52,275.133571,2677.7404100000003,23.79323993,Yes
24,287.642733,1779.309609,11.45675389,Yes
83,177.65076000000002,1494.7164089999999,11.04076215,Yes
19,220.11486800000003,1740.7260399999998,7.425503428,Yes
78,197.516854,704.7552668999999,2.411712843,Yes
61,194.974431,558.4710882999999,2.009542213,No
38,175.133074,1282.279049,9.068119482,Yes
79,147.478341,287.8189836,1.9267898540000001,Yes
49,134.98013899999998,1129.529441,11.77389421,No
41,157.48359399999998,394.0148722,2.585228303,No
75,255.141716,1302.230824,9.517703088,No
60,137.439154,970.4682918999999,9.532523799,No
70,235.159141,2522.88913,23.103996,No
23,147.46006699999998,682.9871863,5.104873611,Yes
84,232.63780699999998,1537.109931,6.877942743999999,Yes
63,137.439154,1961.923965,21.17839683,Yes
88,129.948316,676.1747964,1.5863317019999998,No
44,242.632554,929.2607767000001,3.778174405,Yes
49,187.609354,1849.484087,11.58276897,Yes
32,232.65203799999998,1998.680227,11.62258922,Yes
69,159.98046499999998,1898.877878,20.78013031,No
60,159.947583,992.3501481000001,3.940297464,Yes
57,137.48724199999998,994.6354785,11.38099891,No
62,245.131966,954.0290712000001,1.4733043369999999,Yes
26,117.439154,1775.8381530000001,12.75609778,No
85,209.993134,1297.050577,6.253919786,Yes
82,169.974105,1746.405243,18.953705300000003,No
40,197.470195,1698.4658329999997,9.640061615,No
50,137.516476,665.4740915,5.201330266,Yes
71,207.475448,1886.153328,12.42120946,Yes
48,160.00128,958.6989907999999,8.134438503,No
24,147.478341,1446.203986,14.86764776,No
79,127.48872800000001,774.6125757,5.548652108,No
82,139.98157700000002,1939.811149,18.35541838,No
68,220.132293,1165.564309,7.62779591,Yes
77,214.952509,750.8768234,4.439685675,No
19,139.99788999999998,1292.3206,11.16903388,No
80,270.160419,2335.130986,14.14101821,Yes
31,202.443347,769.8534863,3.2124005689999997,Yes
62,172.47417,1729.837284,16.84928353,No
80,137.46838799999998,649.3891796,3.8347274710000003,Yes
36,104.962874,823.0046464,6.198230305,No
72,174.969934,1107.8820560000001,4.216732972,No
50,139.99788999999998,683.8622598999999,4.355064781,No
31,144.98894099999998,1301.49424,4.0302503739999995,No
22,114.99756399999998,1079.0125050000001,9.915959247,No
50,172.484753,1283.4639949999998,9.821728297,Yes
28,124.97808,987.6536550000001,9.183905417,No
63,174.991856,1088.263081,8.892893007,No
73,92.488023,583.0259559,7.661226872,No
72,139.965008,1778.733282,12.4767812,No
23,192.470522,900.4043765,2.462148717,Yes
49,220.11851600000003,1693.5760989999999,14.09942339,Yes
82,232.622804,1143.826239,7.272649386,Yes
72,210.15627400000002,886.3400740000001,3.999030359,No
45,114.972827,373.2772664,3.115945151,No
73,149.977753,1245.328696,13.67931764,No
78,184.98529299999998,1564.936841,14.6728104,Yes
71,132.479779,1354.401018,5.953547112000001,No
67,190.12704,1971.429689,11.74635394,Yes
43,92.488023,623.7865682999999,5.9540242260000005,No
27,220.11486800000003,3040.553763,22.857780399999996,Yes
39,107.49576599999999,864.7036995,1.407866545,Yes
52,169.967067,2042.113893,21.08265979,No
19,222.67921299999998,1973.661316,11.10356439,Yes
48,200.132293,1755.645123,9.734064703,Yes
22,262.610632,1758.7356539999998,12.21754865,Yes
69,152.495236,557.0118807,2.423722078,Yes
31,202.636202,2205.334092,13.66061487,No
79,127.47834099999999,1451.201108,8.701581043,No
65,159.98300600000002,609.0598401000001,4.844060027,No
49,124.960655,1221.100604,6.4850349739999995,Yes
69,252.62402999999998,745.0493094,1.14113241,Yes
74,104.97808,1220.452161,7.69213424,No
27,204.96103300000001,1771.472597,13.73012915,Yes
79,245.145743,1201.484293,5.690013293,Yes
41,95.019486,764.3017535,6.68894661,No
51,169.937833,1022.4156220000001,9.475983046,No
57,207.475448,1284.442486,4.8932215139999995,Yes
66,114.983787,289.92402910000004,2.656915117,No
85,232.63780699999998,1718.6001629999998,8.381515692999999,Yes
54,225.131966,2494.633068,14.53315436,No
79,212.64145499999998,2270.749222,13.62832619,Yes
56,152.495236,567.6177123,1.281566108,Yes
80,134.950905,380.0501404,3.3655526030000003,Yes
37,200.132293,1436.408211,5.397827502999999,Yes
24,197.470195,1852.503069,9.001231999,No
48,192.45674499999998,1312.008382,10.9750814,No
68,162.471255,863.0820861,7.8258453779999995,Yes
74,222.660939,1854.7933030000002,14.12966281,Yes
37,114.950905,1778.4317649999998,14.66914461,No
54,182.446995,764.2419259,5.388165017,Yes
84,95.005709,307.018806,2.810825808,No
68,172.45674499999998,1179.782483,2.485229169,Yes
39,177.65076000000002,1040.034575,2.051069457,No
85,207.638588,1080.159892,6.10108047,No
86,220.11851600000003,775.5613336,4.950398978,Yes
70,137.46838799999998,1061.5879710000002,10.16660427,No
33,159.965008,1334.403775,12.29558653,Yes
58,182.465269,2346.143947,24.886812600000003,No
58,129.977753,1491.768656,9.660361769,No
42,112.484375,927.1279645999999,7.663625954,Yes
89,127.48872800000001,686.9354616,5.25445262,No
63,162.471255,1460.513443,13.59137366,No
18,154.96176599999998,1942.250203,12.349281900000001,Yes
82,194.976769,1923.549943,18.37317391,No
61,192.48852,1239.802036,8.498042024,No
36,162.452604,2499.186161,22.33583015,No
87,107.48056000000001,302.38482089999997,1.5415454430000002,No
48,142.48269399999998,1865.48625,12.78453216,Yes
56,165.018175,908.7910203,2.527681829,Yes
57,125.007314,790.9469892999999,7.065506244,No
89,139.987503,956.2636974999999,4.258552081,Yes
30,112.455141,639.3261342999999,4.801969514,No
54,212.622804,1572.045646,5.204853319,Yes
55,182.460772,3099.9222440000003,32.07301330000001,No
46,159.947583,1599.727567,11.16847385,Yes
18,245.145743,2188.672399,16.800019600000002,No
58,149.977753,1586.699491,17.6210362,No
60,184.967019,1828.2790149999998,17.18829795,Yes
62,92.455141,1866.966586,17.52138221,No
30,149.944668,1718.5552030000001,10.4103675,No
75,167.45641899999998,556.2193844,3.310281145,Yes
23,197.516854,1035.1830380000001,2.993625911,Yes
84,152.488401,1580.43019,16.26037537,Yes
61,162.48269399999998,703.6927423,3.0450647010000003,Yes
75,262.610632,1842.258692,15.35762157,Yes
72,190.173699,1167.271182,5.940902789,Yes
66,187.513939,1007.2897859999999,5.9885052089999995,Yes
81,212.64145499999998,1500.69101,7.138784756000001,Yes
34,104.964303,1404.7733970000002,8.951793882999999,No
82,232.63780699999998,1342.310858,4.221959275,Yes
73,142.49926299999998,1250.94478,9.797427154,No
28,277.63748,1710.958869,10.90397471,Yes
48,112.455141,169.39927980000002,1.6655917759999999,No
53,220.11851600000003,1261.5545650000001,8.611218573,Yes
52,139.951231,794.9581116,1.28507969,Yes
20,184.97845800000002,713.364269,1.379696124,No
19,210.138,952.5914921,3.0843765910000003,Yes
70,142.468917,778.6094502999999,2.43754565,No
48,160.00128,627.0001275000001,3.288124191,No
28,127.48198899999998,2938.319116,32.30772134,No
52,162.452604,1566.001524,13.46565415,No
77,172.45785700000002,1889.642423,19.244457999999998,No
71,255.155493,1420.771651,8.69085131,No
22,184.97968400000002,1254.7256929999999,3.7785758819999997,Yes
88,175.006206,1570.345219,10.27819073,Yes
25,112.455141,500.4406927,4.156887945,No
21,194.95811799999998,1563.848623,11.32083915,No
39,172.44408,787.0962355,5.254442453,No
29,200.165175,1119.610001,5.2551003,No
22,127.460067,1155.7824679999999,6.4171326660000005,No
44,147.478341,1995.346628,18.61278731,No
74,207.49737,922.1362065999999,4.924623699,No
84,169.937833,717.6823944,6.3259421620000005,No
65,152.45785700000002,2223.835601,17.22220989,No
29,162.460772,1143.685617,3.238699239,No
51,200.132293,1537.296207,6.437878909,Yes
40,182.460772,1614.5443619999999,15.22323989,Yes
49,124.97808,758.8338668,7.484425045,No
61,230.105118,1317.766231,7.218752772,Yes
61,147.47384399999999,1189.578203,11.69875604,No
85,142.48269399999998,1467.273158,10.03363969,No
25,152.479779,2192.693797,18.46162568,No
48,105.010962,1568.47416,16.52138638,No
86,114.96578899999999,1376.095043,13.83290937,No
53,184.97845800000002,811.5600648,5.02568958,Yes
88,134.950905,243.2617759,2.644787483,No
40,182.490006,676.6465413999999,2.522962069,Yes
23,192.470522,801.4709594999999,3.508974199,Yes
63,149.96209299999998,1316.145864,11.50651216,Yes
28,95.019486,1270.217581,10.96319721,No
26,245.174977,1339.709597,5.505247606,Yes
22,169.944668,1624.7993490000001,14.16961729,No
43,207.49737,1400.834009,10.27782059,No
70,245.145743,1149.1081550000001,3.364993591,Yes
48,127.47834099999999,1387.0160039999998,9.307770559,No
29,182.46760700000002,544.12326,1.171557288,Yes
61,267.642733,1803.9175710000002,7.262579715,Yes
73,104.99231100000002,1518.7479449999998,17.06899012,No
27,164.97845800000002,1932.20577,10.8600084,Yes
56,240.11486800000003,1886.3122859999999,16.48065356,Yes
19,124.960655,1738.7190100000003,10.85041661,No
56,127.44206899999999,1060.026737,4.85576672,Yes
83,169.992756,250.92700469999997,1.715329149,No
84,169.992756,1916.832871,21.71097206,No
62,179.97935800000002,573.9920618,3.470685398,No
67,134.950905,272.98230950000004,1.914386255,No
21,192.44043200000002,1233.9757710000001,9.16272705,No
31,172.44043200000002,1552.772876,7.457173484,No
25,212.66946299999998,1259.7352939999998,4.991605214,Yes
60,175.133074,1287.821218,10.5903229,Yes
84,159.965008,1516.6674380000002,14.68216127,No
36,112.484375,589.9932647,5.440398012,No
87,179.96558100000001,1021.482609,11.92300936,No
80,252.62402999999998,1267.634616,9.461939857,Yes
34,95.005709,1266.503765,13.90000955,No
39,240.11486800000003,1877.8527170000002,13.99579075,Yes
42,105.010962,1541.134986,13.44056701,No
36,182.45383,744.2470872,3.179043613,No
18,149.944668,2023.519366,14.58066686,Yes
66,144.960655,1428.427469,17.24908083,No
20,187.609354,1283.253595,2.760467902,Yes
73,129.96209299999998,2256.776479,20.04140358,No
83,129.976324,955.0876357000001,8.001673351,No
67,192.44043200000002,499.71706550000005,1.092219692,Yes
62,172.44408,1562.32774,14.68600159,Yes
34,117.485813,776.4780764999999,4.135515169,No
28,159.965008,1118.646915,9.086633107,No
26,167.484705,1781.692875,9.493585402999999,Yes
82,129.96209299999998,1086.92093,5.372758028,Yes
59,139.98157700000002,1551.398147,13.82188875,No
46,124.97808,573.751474,2.598489694,No
44,255.137219,1794.1168480000001,12.9401487,Yes
56,230.105118,1103.594576,4.957713222,No
32,182.460772,3143.245184,28.79864005,No
50,255.155493,1381.802291,7.176411327,Yes
53,172.45785700000002,1091.10126,5.709925704,No
84,137.48359399999998,891.9472856000001,3.956375328,No
33,167.45641899999998,538.1168657000001,1.033067819,Yes
29,127.49576599999999,497.90426950000005,2.206152519,No
87,287.642733,1115.476658,3.820262172,Yes
34,167.45641899999998,522.7315686000001,2.640977982,Yes
34,164.98894099999998,961.5888385,5.6226609860000005,No
28,242.632554,883.9008134,1.634394387,Yes
68,130.00641399999998,565.3167155,2.012075635,Yes
26,257.63748,2062.605873,10.06913982,Yes
61,129.977753,1197.080651,6.9353357860000004,No
79,232.622804,1972.725118,15.56741347,No
49,182.46760700000002,1427.3215380000001,12.75071284,No
85,220.132293,1218.1244869999998,8.573785357,Yes
25,252.63780699999998,1874.789062,13.86188691,Yes
19,142.452604,1806.007164,10.77929667,Yes
28,94.972827,1939.600904,16.88097916,No
86,210.105118,2275.888923,16.92163398,Yes
54,92.455141,1372.385193,11.91663193,No
28,194.969934,785.6266383,2.81822785,Yes
25,129.977753,1226.343895,5.100566529,No
81,242.62805699999998,1047.361909,4.806882153,Yes
89,197.48762,893.5446642,5.658327457,Yes
62,242.61063199999998,1210.047397,2.6495251580000003,Yes
31,139.93491799999998,2329.912456,18.76976086,No
48,112.455141,1163.4075050000001,13.04542381,No
22,182.490006,736.9303356,1.5341921330000001,Yes
22,149.988989,1134.880009,9.039309605,No
20,107.49576599999999,1561.294194,10.15330548,No
58,92.455141,1216.325478,8.792119046,No
81,225.145743,1192.502878,1.5425568790000002,Yes
26,232.62402999999998,2140.402985,13.65776694,Yes
89,207.638588,867.2394016000001,5.165404738,Yes
59,175.133074,1581.016214,13.17859958,Yes
75,242.62805699999998,724.6774743,1.557206083,Yes
35,184.964681,1123.971139,7.226076469,No
28,182.443347,2633.809472,20.91720893,No
48,117.485813,967.7426094000001,7.228526307,Yes
29,139.99788999999998,2101.3440739999996,20.43854626,No
62,149.937833,862.3199149000001,2.9158273639999996,Yes
43,157.469817,921.1401066,9.709171662000001,No
66,152.51044199999998,752.1641496,1.939549257,No
56,139.99788999999998,522.7806578,1.502124145,Yes
73,139.951231,736.161108,1.9063684769999998,Yes
21,117.439154,2148.889242,15.60605339,Yes
48,235.137219,1304.999684,2.0843964130000003,Yes
82,149.977753,292.47317369999996,1.781895205,No
22,149.991327,655.3814577,2.050742411,Yes
34,149.97755,660.0908172999999,2.447649309,No
56,172.45674499999998,1655.780173,10.81997919,No
25,137.439154,1090.76661,8.650238791,Yes
44,197.49445500000002,1136.118286,8.878536605,No
59,204.96103300000001,673.2665835,2.359067126,No
63,162.48269399999998,831.1303039,6.811759674,No
76,159.964152,729.541703,5.207179461,Yes
41,169.974105,1163.701618,9.450195459,No
25,129.959755,1720.1671820000001,10.6312597,No
40,119.989722,626.5880936000001,3.564836875,No
77,179.947583,369.7619068,1.8158362259999998,No
20,167.45641899999998,1197.180331,8.932053698999999,No
53,240.11486800000003,1164.240281,7.349620762000001,Yes
36,194.976769,1651.4241769999999,14.71424943,Yes
86,245.14696899999998,1489.301457,7.073151031,Yes
59,139.987503,775.0343206,1.597765127,No
26,197.483972,1808.311421,8.054118994,Yes
61,190.173699,1942.4522129999998,14.96135055,No
27,197.470195,2847.700412,22.76986341,Yes
53,149.974105,908.4356313999999,2.519975147,Yes
32,204.97968400000002,973.4512832999999,5.915247686,Yes
60,152.50217800000001,1097.7031550000002,7.793733508,No
25,225.131966,2936.746847,20.44846104,Yes
52,202.636202,1883.962411,10.40161068,Yes
32,127.460067,1808.501398,11.40192641,No
88,162.48269399999998,844.8711719,7.604093453,No
59,104.962874,1215.114995,12.85397739,No
54,169.937833,382.5347203,1.4109712369999998,Yes
83,159.93491799999998,1043.790368,8.874920206,Yes
88,217.47019500000002,851.1414085000001,6.013261132,No
68,245.14696899999998,1762.075547,9.306233406,Yes
38,177.48762,1350.716866,4.902104963999999,Yes
23,162.465269,1052.0420789999998,1.894776657,Yes
55,147.45641899999998,1159.6780939999999,5.204111135,No
43,134.950905,338.2592053999999,1.3750131890000001,No
61,127.44206899999999,851.811469,1.387575524,No
38,184.97845800000002,669.0040793,2.6856774960000003,No
28,137.46838799999998,910.210446,5.511437756,No
84,182.443347,1981.9541329999997,16.58244758,Yes
22,172.487091,1695.851887,14.17620441,Yes
34,162.500692,1305.953642,10.81527088,No
28,137.439154,1950.8868969999999,20.01892414,No
83,220.11486800000003,1631.872719,6.956508263,Yes
86,159.99424199999999,954.6181316,8.274610767,Yes
79,159.964152,957.753476,6.786723844,Yes
56,275.133571,1057.571757,3.6058888239999995,Yes
47,194.95811799999998,1277.521575,10.19243185,No
84,124.97808,327.66225330000003,3.998433243,No
